# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
# The units of phi, tau in the derivatives and the potential V are the following:
# --> phi is given in units of the reduced Planck mass m_Pl = (8 pi G)^(-1/2)
# --> tau in the derivative of V(phi) is given in units of Mpc.
# --> the potential V(phi) is given in units of m_Pl^2/Mpc^2.
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_ur             15:(.)rho_crit           16:(.)rho_scf            17:(.)p_scf              18:phi_scf               19:phi'_scf              20:V_scf                 21:V'_scf                22:V''_scf               23:gr.fac. D             24:gr.fac. f          
       1.621197971762e+01       2.341197171324e-01       3.475909923613e+03       9.249454516652e-03       1.028216368099e+04       5.973841388195e+02       1.769763927304e+05       7.410026601741e+02       2.414917921477e-07       1.284713048632e-05       7.190934506642e-05       3.708808804176e-07       3.549687999651e-09       1.114880076466e-07       8.555240885562e-05       7.207262267743e-08      -8.448124906146e-09       8.514724495752e-04      -2.538294363095e-05       1.207811213754e-07       2.317360416216e-05       8.164775327866e-02       7.517828099585e-02       9.941125986666e-01 
       1.609212628855e+01       2.365967224035e-01       3.488935973723e+03       9.152884714865e-03       1.026913763088e+04       6.008110083857e+02       1.755213972614e+05       7.421766218108e+02       2.348353347198e-07       1.258061689335e-05       7.041758642491e-05       3.631145824147e-07       3.429286269380e-09       1.084149625132e-07       8.377529860361e-05       7.073040570882e-08      -6.954364834536e-09       5.186267701080e-04      -2.559135680789e-05       1.165271558150e-07       5.236565901879e-06       3.029095027695e-02       7.570233679690e-02       9.941314732138e-01 
       1.597310743953e+01       2.390998619390e-01       3.502007796186e+03       9.057324209574e-03       1.025606580841e+04       6.042538671810e+02       1.740773068731e+05       7.433506993590e+02       2.283623550514e-07       1.231963211339e-05       6.895677425220e-05       3.555118510957e-07       3.312950981265e-09       1.054266224113e-07       8.203512183733e-05       6.941464317522e-08      -7.824915727445e-09       1.856093313532e-04      -2.532523057798e-05       1.158593383540e-07       2.400386644839e-07       3.879740249059e-03       7.623005575082e-02       9.941501927863e-01 
       1.585491734758e+01       2.416294111823e-01       3.515125550318e+03       8.962763836986e-03       1.024294805428e+04       6.077127429969e+02       1.726440428504e+05       7.445248920164e+02       2.220677951819e-07       1.206406142684e-05       6.752626642731e-05       3.480692096310e-07       3.200545561373e-09       1.025206522637e-07       8.033113559759e-05       6.815008636200e-08      -9.084760079251e-09      -1.443059153212e-04      -2.497470136591e-05       1.158522696619e-07      -1.128065155683e-07       2.345153668521e-03       7.676146344971e-02       9.941686014710e-01 
       1.573755024014e+01       2.441856480781e-01       3.528289393925e+03       8.869193358498e-03       1.022978421068e+04       6.111876627049e+02       1.712215271719e+05       7.456991988010e+02       2.159467371153e-07       1.181379251591e-05       6.612543427299e-05       3.407832567436e-07       3.091937998211e-09       9.969478161000e-08       7.866259083042e-05       6.693926605805e-08      -1.059956643243e-08      -4.705388778488e-04      -2.456269397130e-05       1.163082487357e-07      -3.910824438766e-06       2.493412100173e-02       7.729658557953e-02       9.941866702924e-01 
       1.562100038135e+01       2.467688534150e-01       3.541499484961e+03       8.776603492399e-03       1.021657411964e+04       6.146786526221e+02       1.698096823386e+05       7.468736187012e+02       2.099943982418e-07       1.156871538562e-05       6.475366211356e-05       3.336506641985e-07       2.987000679179e-09       9.694680249260e-08       7.702876886279e-05       6.579949868526e-08      -1.387416748662e-08      -7.903746623522e-04      -2.374614446212e-05       1.195104992578e-07      -1.853449728218e-05       7.035080259413e-02       7.783544798747e-02       9.942042726573e-01 
       1.550526205986e+01       2.493793105989e-01       3.554755980229e+03       8.684987581225e-03       1.020331762437e+04       6.181857390308e+02       1.684084312702e+05       7.480481505603e+02       2.042061270301e-07       1.132872229151e-05       6.341034687006e-05       3.266681744964e-07       2.885610235322e-09       9.427456746811e-08       7.542900928603e-05       6.479125546120e-08      -2.141168185068e-08      -1.094271803045e-03      -2.185651134333e-05       1.293044059678e-07      -4.918780116738e-05       1.348507775596e-01       7.837807662885e-02       9.942209864719e-01 
       1.539032958388e+01       2.520173048920e-01       3.568059031424e+03       8.594341871781e-03       1.019001457318e+04       6.217089486228e+02       1.670176973189e+05       7.492227927285e+02       1.985773992463e-07       1.109370768499e-05       6.209489775446e-05       3.198325990889e-07       2.787647398539e-09       9.167598786164e-08       7.386271220905e-05       6.402078341007e-08      -3.476495018018e-08      -1.362377061677e-03      -1.807503623347e-05       1.481786003854e-07      -9.492350185514e-05       2.090247359383e-01       7.892449740260e-02       9.942360446305e-01 
       1.527619729641e+01       2.546831224817e-01       3.581408780456e+03       8.504662442934e-03       1.017666482414e+04       6.252483082388e+02       1.656374044972e+05       7.503975426577e+02       1.931038152518e-07       1.086356820073e-05       6.080673619928e-05       3.131408178254e-07       2.692996880364e-09       8.914903251958e-08       7.232928326825e-05       6.358520263934e-08      -5.116955415900e-08      -1.564914683889e-03      -1.185747958938e-05       1.721321351975e-07      -1.438645461685e-04       2.757937176696e-01       7.947473595251e-02       9.942486771638e-01 
       1.516285961687e+01       2.573770504248e-01       3.594805359314e+03       8.415938641408e-03       1.016326824529e+04       6.288038432679e+02       1.642674778971e+05       7.515723969012e+02       1.877810985294e-07       1.063820269455e-05       5.954529606933e-05       3.065897798683e-07       2.601547273977e-09       8.669172712890e-08       7.082802321594e-05       6.346184653110e-08      -6.238886490827e-08      -1.669621121618e-03      -3.510254205918e-06       1.887760671591e-07      -1.747171647862e-04       3.139343936010e-01       8.002881765229e-02       9.942588926670e-01 
       1.505031107672e+01       2.600993787137e-01       3.608248900449e+03       8.328149080305e-03       1.014982470415e+04       6.323755755037e+02       1.629078438758e+05       7.527473520363e+02       1.826050937876e-07       1.041751226358e-05       5.831002377481e-05       3.001765041000e-07       2.513190950439e-09       8.430215334215e-08       6.935806710379e-05       6.344731416942e-08      -6.077314310709e-08      -1.655445376972e-03       5.580482695667e-06       1.863306859148e-07      -1.703045884696e-04       3.086261694380e-01       8.058676803106e-02       9.942680050505e-01 
       1.493854629154e+01       2.628504038946e-01       3.621739554429e+03       8.241267810535e-03       1.013633405017e+04       6.359635229438e+02       1.615584294852e+05       7.539224062030e+02       1.775717621312e-07       1.020140013967e-05       5.710037767467e-05       2.938980758481e-07       2.427823906995e-09       8.197844654778e-08       6.791849512495e-05       6.326902608292e-08      -4.772979457022e-08      -1.524191308822e-03       1.354648710067e-05       1.664982309797e-07      -1.329230279337e-04       2.616266616225e-01       8.114861351549e-02       9.942779585035e-01 
       1.482755987995e+01       2.656304309856e-01       3.635277498664e+03       8.155276100704e-03       1.012279610594e+04       6.395677023318e+02       1.602191615192e+05       7.550975598417e+02       1.726771741772e-07       9.989771487958e-06       5.591582694886e-05       2.877516408666e-07       2.345345584455e-09       7.971879269211e-08       6.650852827872e-05       6.278223416424e-08      -3.232765754448e-08      -1.300156503329e-03       1.909734286371e-05       1.426648375631e-07      -8.250279868440e-05       1.903681560024e-01       8.171438181598e-02       9.942899144880e-01 
       1.471734642054e+01       2.684397715204e-01       3.648862927016e+03       8.070166555049e-03       1.010921067758e+04       6.431881315776e+02       1.588899662578e+05       7.562728147612e+02       1.679175053367e-07       9.782533290275e-06       5.475585094613e-05       2.817344017952e-07       2.265658725611e-09       7.752142610101e-08       6.512758822624e-05       6.203065660415e-08      -2.191688871057e-08      -1.017854104127e-03       2.207131101366e-05       1.259213179721e-07      -3.958570459654e-05       1.166740039737e-01       8.228410151500e-02       9.943036922864e-01 
       1.460790048265e+01       2.712787399028e-01       3.662496031636e+03       7.985937399496e-03       1.009557757296e+04       6.468248297832e+02       1.575707700737e+05       7.574481725508e+02       1.632890344836e-07       9.579594371788e-06       5.361993933283e-05       2.758436187828e-07       2.188669293217e-09       7.538462886551e-08       6.377519614868e-05       6.114516192174e-08      -1.765910433366e-08      -7.080104738422e-04       2.314148148313e-05       1.182063993831e-07      -1.332296326236e-05       5.645239903046e-02       8.285780131376e-02       9.943184074070e-01 
       1.449921667476e+01       2.741476514076e-01       3.676176993296e+03       7.902585844166e-03       1.008189661130e+04       6.504778159351e+02       1.562615000712e+05       7.586236337521e+02       1.587881432472e-07       9.380865455305e-06       5.250759239705e-05       2.700766109175e-07       2.114286399439e-09       7.330673051492e-08       6.245086302441e-05       6.023368736749e-08      -1.714367615723e-08      -3.903296967949e-04       2.319739305832e-05       1.160660452871e-07      -2.232423398613e-06       1.715798272802e-02       8.343550962004e-02       9.943332736547e-01 
       1.439128966497e+01       2.770468224051e-01       3.689905982624e+03       7.820105828419e-03       1.006816762198e+04       6.541471079510e+02       1.549620842653e+05       7.597991979783e+02       1.544113140025e-07       9.186259158851e-06       5.141832103496e-05       2.644307560104e-07       2.042422214798e-09       7.128610708935e-08       6.115405516768e-05       5.934679676595e-08      -1.788552080219e-08      -7.366484677428e-05       2.291431860480e-05       1.158484763522e-07      -1.500592089310e-08       6.111159481164e-04       8.401725459015e-02       9.943478991709e-01 
       1.428411417656e+01       2.799765714643e-01       3.703683165442e+03       7.738488992430e-03       1.005439043916e+04       6.578327224600e+02       1.536724514478e+05       7.609748643832e+02       1.501551268570e-07       8.995689946946e-06       5.035164647814e-05       2.589034890412e-07       1.972991862418e-09       6.932117974833e-08       5.988421188596e-05       5.849566522430e-08      -1.875716383842e-08       2.398211885613e-04       2.259051316991e-05       1.158792435941e-07       5.177790045281e-07       6.477063277447e-03       8.460306434800e-02       9.943621841421e-01 
       1.417768497504e+01       2.829372202065e-01       3.717508706752e+03       7.657726590446e-03       1.004056489785e+04       6.615346750416e+02       1.523925309910e+05       7.621506320065e+02       1.460162564108e-07       8.809074068575e-06       4.930709994637e-05       2.534923002231e-07       1.905913310889e-09       6.741041327525e-08       5.864077653402e-05       5.768354916839e-08      -2.011802128480e-08       5.492610595335e-04       2.211820306414e-05       1.167023556798e-07       6.220398587947e-06       3.397509333666e-02       8.519296715243e-02       9.943760874872e-01 
       1.407199685467e+01       2.859290935051e-01       3.731382771537e+03       7.577811356109e-03       1.002669083306e+04       6.652529807259e+02       1.511222526987e+05       7.633264998440e+02       1.419914686377e-07       8.626329497013e-06       4.828422231082e-05       2.481947331274e-07       1.841107271448e-09       6.555231463748e-08       5.742322494878e-05       5.693462455046e-08      -2.355591412972e-08       8.495102909012e-04       2.099542205917e-05       1.207358080203e-07       2.301376721444e-05       8.127188379327e-02       8.578699143157e-02       9.943893836364e-01 
